theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-112,2.7.01-112,3 Puan,"Lastik patlaması üzerine, yedek lastiği takmak zorunda kaldınız. Bu lastikle yola devam ederken, neler yasaktır?","A. 80 km/sa’den hızlı gitmek; B. Yedek lastikle, gerektiğinden fazla araç kullanmak; C. Yolcu taşımak","A. 80 km/sa’den hızlı gitmek; B. Yedek lastikle, gerektiğinden fazla araç kullanmak",Acil durum tekerlekleri geleneksel tekerleklere göre farklı bir tasarıma sahiptir ve sadece 80 km/saat hıza kadar onaylanmıştır. Daha zayıf sürüş özellikleri var. Onlar sadece gerektiği kadar kullanılmalıdır. Araçta başka kişilerin taşınmasını kısıtlamazlar.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-112
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-113,2.7.01-113,3 Puan,Yolda giderken aracınızın daima sola çektiğini fark ediyorsunuz. Hangi nedenler sözkonusu olabilir?,"A. Sol ön lastikteki havanın az olması; B. Ön dingildeki tekerlek ayarının yanlış olması (iz, tekerlek yatıklığı); C. Sol arka tekerleğin aşırı şekilde aşınmış olması","A. Sol ön lastikteki havanın az olması; B. Ön dingildeki tekerlek ayarının yanlış olması (iz, tekerlek yatıklığı)","Aracınız sola doğru çekiyorsa ve direksiyon ile düzeltme gerekiyorsa, bunun nedeni sol tekerlekteki hava basıncı ya da bozulmuş bir tekerlek ayarı olabilir. Ağır şekilde yıpranmış bir lastik genelde, bu etkiyi yaratmaz.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-113
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-114,2.7.01-114,3 Puan,"Ön tekerlek tahrikli bir otomobil, virajda fazla gaz verildiğinde, nasıl bir eğilim gösterir?","A. Araç, ön tarafı ile yoldan çıkmaya eğilim gösterir; B. Araç, yüksek turda gitme eğilimi gösterir; C. Araç, arka tarafı ile yoldan çıkmaya eğilim gösterir","A. Araç, ön tarafı ile yoldan çıkmaya eğilim gösterir","Bir araç sürücüsü olarak, öncen çekişli aracınızın, bir dönüşte çok fazla gaza basarsanız, her zaman için ön tarafı ile savrulabileceğini hesaba katmanız gerek. Ancak aşırı savrulma yerine sadece hafif savrulma olacaktır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-114
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-115,2.7.01-115,3 Puan,Arkadan çekişli bir araç virajda çok fazla hızlandığınızda ne yapma eğilimindedir?,"A. Araç, arka tarafı ile yoldan çıkmaya eğilim gösterir; B. Araç, ön tarafı ile yoldan çıkmaya eğilim gösterir; C. Araç, alçak turda gitme eğilimi gösterir","A. Araç, arka tarafı ile yoldan çıkmaya eğilim gösterir","Bir araç sürücüsü olarak, arkadan itişli aracınızın, bir dönüşte çok fazla gaza basarsanız, her zaman için arka tarafı ile savrulabileceğini hesaba katmanız gerek. Hafif yerine daha yoğun bir savrulma olabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-115
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-118,2.7.01-118,3 Puan,Çekiş Kontrol Sistemi (ASR) hangi avantajları sağlar?,"A. Kalkışta tekerleklerin patinaj yapması önlenir; B. Kaygan araç yolunda kalkış yaparken, aracın yandan savrulma tehlikesi azalır; C. Fren yaparken, tekerleklerin bloke etmesi önlenir","A. Kalkışta tekerleklerin patinaj yapması önlenir; B. Kaygan araç yolunda kalkış yaparken, aracın yandan savrulma tehlikesi azalır","Bir aracın çekiş kontrol sistemi (ASR), özellikle sert hızlanmalarda aracın tekerleklerinin dönmesini önler. Bu, özellikle de kaygan bir yol yüzeyinde kalkış yaparken yanlara doğru bir kaymayı önler.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-118
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-120,2.7.01-120,4 Puan,"Küre kafalı kavraması olan bir römorku, çekici araca bağlamak istiyorsunuz. Doğru olan nedir?","A. Kavrama pençesinin, küre kafasını sağlam kuşatması ve emniyetin yerine oturması zorunludur; B. Elektrik bağlantısının sağlanması zorunludur; C. Destek tekerleğini, araç giderken dönecek şekilde ayarlamanız gerekir","A. Kavrama pençesinin, küre kafasını sağlam kuşatması ve emniyetin yerine oturması zorunludur; B. Elektrik bağlantısının sağlanması zorunludur","Bilyeli bir kavramaya sahip bir römork durumunda, kavrama pençesi top kafasını sıkıca kavramalıdır. Emniyet yerine oturmalıdır. Elektrik bağlantısının çalıştığından emin olun. Destek tekerleği yolculuk sırasında kullanılmamalıdır. Yüksek konumda kilitlenmesi gerekiyor.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-120
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-121,2.7.01-121,4 Puan,"Tek dingilli, otomatik frenli bir römorku bağladıktan sonra, ne yapmak zorundasınız?","A. Frenin işlevini kontrol etmek; B. Mevcut destek tekerleğini, en üst konuma getirmek; C. Çekici aracın römork kavramasındaki kopma halatını yerine asmak","A. Frenin işlevini kontrol etmek; B. Mevcut destek tekerleğini, en üst konuma getirmek; C. Çekici aracın römork kavramasındaki kopma halatını yerine asmak","Kopma halatı, römork çekme aracının römork bağlantısına sabitlenmelidir. Atalet freni ile çekici araçla bağlantı kesildiğinde römork otomatik olarak fren yapar. Frenin işlevi kontrol edilmelidir. Destek tekerleği sürüş sırasında çalışmamalıdır, bu nedenle üst konuma yerleştirilmelidir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-121
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-122,2.7.01-122,3 Puan,"Tek dingilli bir römorku yüklerken, neye dikkat etmek zorundasınız?",A. - dingil yüküne; B. - destek yüküne; C. - toplam kütleye,A. - dingil yüküne; B. - destek yüküne; C. - toplam kütleye,"Tek akslı römork yüklerken, toplam kütlenin korunduğundan ve yükünüzün izin verilen aks ve çekme çubuğu yükünü aşmadığından emin olmalısınız.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-122
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-123,2.7.01-123,3 Puan,"Tek dingilli römorkunuzu (otomatik römork frenli, izin verilmiş toplam kütlesi 1000 kg), inişli bir yolda park etmek istiyorsunuz. Ne yapmak zorundasınız?",A. El frenini çekmek; B. Tekerleklerin önüne takoz koymak; C. Geri hareket kilidini kapatmak,A. El frenini çekmek; B. Tekerleklerin önüne takoz koymak,"Römorkunuzu her zaman için olası bir kaymaya karşı emniyete almalısınız. Bunu yapmak için, park frenini çekmeli ve takozları tekerleklerin önüne yerleştirmeniz gerekir. Normalde, bu tür römorkların geriye kayma kilitleri yoktur.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-123
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-124,2.7.01-124,4 Puan,"Otomatik frenli bir römork, uzun süre bir yerde durduktan sonra kullanıldığında, hangi tehlikeler oluşabilir?","A. Römorkun freni, pastan dolayı tutmayabilir; B. Kablo bağlantılarında hasar olabilir; C. Lastik basıncı, güneş ışınlarından dolayı önemli ölçüde yükselmiş olabilir","A. Römorkun freni, pastan dolayı tutmayabilir; B. Kablo bağlantılarında hasar olabilir","Bir römorku uzun süredir kullanmadıysanız, hava şartları nedeniyle hasar oluşmuş olabilir: Elektrik bağlantıları zarar görebilir ve frenlerde pas oluşabilir. Güneş ışığı nedeniyle lastik basıncı çok fazla artmaz, böylece tehlikeli bir durum oluşmaz.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-124
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-125,2.7.01-125,3 Puan,"Römorku yüklerken, nelere dikkat etmek zorundasınız?","A. - güvenli bir şekilde yerleştirilmesi zorunludur; B. - özel işaret koymaya gerek olmadan, arka reflektörlerden en fazla 1 metre arkaya sarkmasına izin verilmiştir; C. - çekici aracın önünden en fazla 1 metre kadar sarkmasına izin verilmiştir","A. - güvenli bir şekilde yerleştirilmesi zorunludur; B. - özel işaret koymaya gerek olmadan, arka reflektörlerden en fazla 1 metre arkaya sarkmasına izin verilmiştir",Her zaman yükünüzün doğru şekilde sabitlenmiş olduğundan emin olun. Kendinizi ve diğer yol kullanıcılarını tehlikeye atmamak için aracınız üzerinde her zaman net görünürlük ve tam kontrole sahip olmalısınız. Yük arka tarafta işaretlenecektir ve ön tarafta 50 cm'yi geçmemelidir.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-125
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-126,2.7.01-126,3 Puan,"Uzun inişli bir yolda giderken, debriyaja basılmaması ve aynı anda motorun kapatılmaması gerekmektedir. Neden?","A. Çünkü, servo direksiyonlu araçlarda direksiyon, alışılmamış şekilde hemen ağırlaşır; B. Çünkü bu durumda, frenleme etkisini arttırıcı sistem, pedala daha kuvvetli basılmasına rağmen, tam fren etkisini gösteremez; C. Aküye fazla yüklenim olur","A. Çünkü, servo direksiyonlu araçlarda direksiyon, alışılmamış şekilde hemen ağırlaşır; B. Çünkü bu durumda, frenleme etkisini arttırıcı sistem, pedala daha kuvvetli basılmasına rağmen, tam fren etkisini gösteremez","Motor kapatıldığında, motor freni (fren güçlendirici) çalışamaz. Bu durumda direksiyon desteği de açık değildir. Tehlikeli durumlara hızlı ve etkili bir şekilde tepki verebilmek için her ikisine de ihtiyacınız olabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-126
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-127,2.7.01-127,3 Puan,"Uzun ve dik inişli bir yoldan, debriyaj pedalına basılı olarak inilmesi, neden doğru değildir?","A. Çünkü bu durumda motorun fren etkisi devreye giremez; B. Çünkü bu durumda frenler, gereksiz yere fazla aşınmış olur; C. Çünkü bu durumda frenleme etkisini arttırıcı sistem, artık etkisini gösteremez","A. Çünkü bu durumda motorun fren etkisi devreye giremez; B. Çünkü bu durumda frenler, gereksiz yere fazla aşınmış olur","Yokuş aşağı giderken debriyaja basarsanız, motor freni çalışmaz ve ayak frenini daha fazla kullanmak zorunda kalırsınız. Sonuç olarak, frende aşırı ısınma ve frenin aşınması meydana gelebilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-127
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-128,2.7.01-128,4 Puan,Çok akslı römork bağlanırken doğru olan hangisidir?,A. - sürücünün görüş alanında durmalı ve yönlendirmelidir; B. - sürücünün göremediği engellere ve trafikteki diğer katılımcılara karşı uyarmalıdır; C. - römorkun kuplajına oturuncaya kadar bağlantı çatalını tutmalıdır,A. - sürücünün görüş alanında durmalı ve yönlendirmelidir; B. - sürücünün göremediği engellere ve trafikteki diğer katılımcılara karşı uyarmalıdır,"Emin olmalısınız görüş alanı içinde uygun bir kişi size ve öğretim ile ilgili olduğunu sen ve çalistirilacaginda göremiyorsun bu insan engeller ve yol kullanıcıları, bir Mehrachsanhängers sizi uyarır söyledi. - You should make sure that a suitable person in the viewing area is about you and instructor you and that this person obstacles and road users that you can not see, warns you of a Mehrachsanhängers when coupling. - Du solltest beim Ankuppeln eines Mehrachsanhängers darauf achten, dass sich eine geeignete Person im Sichtbereich von dir befindet und dich einweist und das diese Person dich vor Hindernissen und Verkehrsteilnehmern, die du nicht sehen kannst, warnt.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-128
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-129,2.7.01-129,3 Puan,İki kişisiniz ve bagajınız var. Tam fren durumunda neye dikkat edilmelidir?,A. - Daha fazla fren gücü uygulamak zorunda olduğuma; B. - Arka frene daha güçlü basabileceğime; C. - Daha az fren gücü uygulamak zorunda olduğuma,A. - Daha fazla fren gücü uygulamak zorunda olduğuma; B. - Arka frene daha güçlü basabileceğime,"Eğer daha fazla kilo ile sürüş, daha fazla frenleme gücü uygulamalıdır. Nedeniyle ek ağırlığına, arka tekerlek frenleri olacak fren daha sıra - If you are driving with more weight, you should apply more braking force. Due to the additional weight, the rear wheel brakes will brake more as well - Wenn Sie mit mehr Gewicht fahren, sollten Sie mehr Bremskraft einsetzen. Durch das zusätzliche Gewicht bremsen auch die Hinterradbremsen stärker.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-129
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-130,2.7.01-130,4 Puan,Virajda iken ıslak zeminde birden fren yapmak zorundasınız. Kilitlenme karşıtı frenleme sistemi (ABS) bulunan bir aracın kendine özgü özellikleri nelerdir?,A. Sürüş hakimiyeti daha uzun süre korunabilir; B. Taşıt her zaman için sürüş bakımından stabil kalır; C. Taşıt virajdan patinaj yaparak çıkmaz,A. Sürüş hakimiyeti daha uzun süre korunabilir,"ABS, ıslak yolda tekerleklerin kilitlenmesini önler ve frenleme mesafesini kısaltır. Buna ek olarak, araç frenleme sırasında daha uzun süre direksiyon ile yönlendirilebilir kalır. Ancak çakıl veya karda frenleme mesafesi önemli ölçüde artabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-130
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-131,2.7.01-131,3 Puan,Sapma esnasında bir araç kombinasyonunun ( karavan takılmış olan binek aracı) dönemeç hareket özellikleri nasıl bir etki gösteriyor?,A. - dışarı doğru sallanabilir; B. - virajı kesebilir; C. - normalde binek aracının şeridinde devam eder,A. - dışarı doğru sallanabilir; B. - virajı kesebilir,"Dikkatli sürüşe rağmen, römork virajı kesebilir veya dışa doğru savrulabilir. Bu nedenle aracın sürücüsü, başkaları için herhangi bir tehlikeye yol açmamak için dikkatli olmalıdır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-131
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-132,2.7.01-132,3 Puan,Motosikletiniz yalpalamaya başladı. Buna ne neden olmuş olabilir?,A. Yük neden olmuş olabilir; B. Tekerleklerdeki balans hatası neden olmuş olabilir; C. Düşük viteste gitmek neden olmuş olabilir,A. Yük neden olmuş olabilir; B. Tekerleklerdeki balans hatası neden olmuş olabilir,"ön ve arka için tüm motosiklet salıncaklar, bu çarkın içinde ağır yük veya dengesizlikten kaynaklanan edilebilseydi - If your entire motorcycle swings to the front and back, this could be caused by heavy load or imbalance in the wheel - Wenn Ihr gesamtes Motorrad nach vorne und hinten schwingt, kann dies durch eine schwere Last oder eine Unwucht im Rad verursacht werden.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-132
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-133,2.7.01-133,2 Puan,Şeritten ayrılma uyarısının çalışmasını ne kısıtlayabilir?,A. Şeridin pis olması; B. Şerit çizgilerinin eksik olması; C. Otokorkulukların bulunmaması,A. Şeridin pis olması; B. Şerit çizgilerinin eksik olması,"Sistem yol yüzeyinden sinyalleri uygun şekilde alamıyorsa, Şeritte Kalma Yardımı işlevi kısıtlanabilir. Çünkü bilgisayar kontrollü sistem farklı optik sistemler temelinde çalışır. Korkuluklardan sinyal alınamaz. Şeritte Kalma Yardımı için diğer isimler şunlardır: Şeritten ayrılma uyarı sistemi ve Şeritte Kalma Yardımı (direksiyon yardımlı aktif şeritten ayrılma uyarı sistemi).",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-133
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-134,2.7.01-134,3 Puan,Salt elektrikli bir araçla yola çıkmadan önce hangi konuda bilgi edinmelisiniz?,A. Aracımı nerelerde şarj edebileceğim konusunda; B. Bir kazadan sonra nasıl davranmam gerektiği konusunda; C. Gidilebilen mesafe üzerinde etkisi olabilecek faktörler hakkında,A. Aracımı nerelerde şarj edebileceğim konusunda; B. Bir kazadan sonra nasıl davranmam gerektiği konusunda; C. Gidilebilen mesafe üzerinde etkisi olabilecek faktörler hakkında,"Yolculuğa başlamadan önce araç şoförü elektrikli aracın menzili hakkında bilgilendirilmelidir. Bu, geleneksel araçların menziline göre önemli ölçüde değişkenlik gösterir, bu da pilleri şarj etmek için daha sık durmaları gerektiği anlamına gelir. Ayrıca, elektrikli bir araçta daha fazla teknoloji olduğunu da hesaba katmalısınız. Elektrikli araçların geleneksel otomobiller kadar güvenli olduğu doğrudur. Ancak, gövdeleri genellikle aşırı yüksek voltajlar için tasarlanmış kablolar içerir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-134
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-135,2.7.01-135,2 Puan,Salt elektrikli bir araçla uzun bir yolculuğa çıkmayı planlıyorsunuz. Neye dikkat etmelisiniz?,A. Elektrikli şarj istasyonlarının bulunup bulunmadığına; B. Akünün şarj süresine; C. Sıra dışı dış sıcaklıkların gidilebilen mesafe üzerindeki etkisine,A. Elektrikli şarj istasyonlarının bulunup bulunmadığına; B. Akünün şarj süresine; C. Sıra dışı dış sıcaklıkların gidilebilen mesafe üzerindeki etkisine,"Elektrikli bir araçla daha uzun bir yolculuk yapmayı planlıyorsanız, aracınızın geleneksel araçlara kıyasla daha düşük bir menzile sahip olduğunu aklınızdan çıkarmayın. Buna ek olarak, pillerin kapasitesi dış sıcaklıktan etkilenir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-135
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-136,2.7.01-136,3 Puan,Salt elektrikli araçları şarj ederken neye dikkat etmelisiniz?,A. Şarj süresi elektrik bağlantısına bağlıdır; B. Şarj için sadece üreticinin onayladığı şarj kablosu kullanılmalıdır; C. Aracımı her yakıt istasyonunda şarj edebilirim,A. Şarj süresi elektrik bağlantısına bağlıdır; B. Şarj için sadece üreticinin onayladığı şarj kablosu kullanılmalıdır,"Elektrikli araçları şarj ederken, her benzin istasyonunda şarj imkanı olmadığını unutmayınız. Sadece üretici onaylı şarj kablolarını kullanın. Güç bağlantısına bağlı olarak şarj süresi değişkenlik gösterir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-136
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-137,2.7.01-137,3 Puan,Salt elektrikli araçları içten yanmalı motorlu araçlardan ayıran şey nedir?,A. - motor gürültüsü daha düşüktür; B. - doğrudan zararlı madde salınımı yoktur; C. - hava direnci daha düşüktür,A. - motor gürültüsü daha düşüktür; B. - doğrudan zararlı madde salınımı yoktur,"Tamamen elektrikli araçlar neredeyse gürültüsüzdür. Tamamen elektrikli araçların doğrudan kirletici emisyonları yoktur. Hava direnci, gövdenin hacmine bağlıdır, motor türüne bağlı değildir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-137
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-138,2.7.01-138,3 Puan,Bir konut bölgesinde salt elektrikli bir araçla yol alıyorsunuz. Sürüş gürültünüz düşük olduğundan kendinizi neye göre ayarlamalısınız?,A. Yayalar beni fark edemez veya geç fark eder; B. Önümde giden bisikletliler arkalarına bakmadan sola sapar; C. Arkamdan gelen araçlar bana fazla yaklaşır,A. Yayalar beni fark edemez veya geç fark eder; B. Önümde giden bisikletliler arkalarına bakmadan sola sapar,"Tamamen elektrikli bir araçla neredeyse sessiz yolculuk edersiniz ve bu nedenle diğer trafik katılımcıları tarafında pek algılanmazsınız. Özellikle bisikletçiler motor sesini duymadıkları takdirde risk altındadırlar. Çoğu zaman da geriye bile bakmadan, dönüş yaparlar.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-138
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-139,2.7.01-139,4 Puan,Kilitlenmeyi önleyici fren sistemine (ABS) sahip bir motorlu araç kullanıyorsunuz. Mümkün olan en kısa fren mesafesini nasıl elde edersiniz?,A. - ani ve maksimum pedal güçüyle; B. - dikkatli ve ardından gittikçe daha güçlü; C. - kısa mesafelerde birkaç defa ve maksimum pedal gücüyle,A. - ani ve maksimum pedal güçüyle,"Otomatik kilitlenme önleyicili bir araç kullanıyorsanız, aniden ve maksimum pedal kuvveti ile en kısa frenleme mesafesini içerisinde durmayı başarabilirsiniz. Kilitlenme önleyici sistem frenleme sırasında tekerleklerin kilitlenmesini önler.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-139
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-140,2.7.01-140,3 Puan,Direksiyon müdahaleli bir şeritten ayrılma uyarı sistemi sürüş sırasında size destek olabilir. Nelere dikkat etmelisiniz?,A. - aracı iyi bir şerit işaretlemesinde şerit üzerinde tutar; B. - kötu şerit işartelmelerinde çalışmaz; C. - sürüş yetersizliğini (örneğin yorgunluk) önler,A. - aracı iyi bir şerit işaretlemesinde şerit üzerinde tutar; B. - kötu şerit işartelmelerinde çalışmaz,"Şerit tutma asistanlarının kusursuz bir işlevi için bir ön koşul iyi bir yol işaretlemesidir. Teknolojik sürücü asistanlarının sürüş kabiliyetinin eksikliğini telafi edemeyeceğini unutmayın. Bir araba sürücüsü olarak, herhangi bir zamanda sürüş sürecine müdahale edebilmeniz gerekir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-140
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-141,2.7.01-141,4 Puan,Dar bir viraja doğru çok hızlı gidiyorsunuz. Aniden sert fren yapmak zorunda kalırsanız ne olabilir?,A. - yol tutuşunu kaybeder; B. - virajın dışına kayar; C. - stabilite kontrolü ile her zaman sabit kalır,A. - yol tutuşunu kaybeder; B. - virajın dışına kayar,"Eğer sıkı bir sırayla hızlı araba varsa, bir acil fren sonra yol tutuşunu kaybeder ve eğrinin dışarı kaymasını. (Merkezkaç kuvveti)",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-141
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-142,2.7.01-142,3 Puan,Virajlarda aracınızın savrulmasına neler neden olabilir?,A. Direksiyonu kuvvetlice döndürmek; B. Çok hızlı gitmek; C. Viraj sonunda biraz hızlanmak,A. Direksiyonu kuvvetlice döndürmek; B. Çok hızlı gitmek,Güçlü direksiyon açılarında By sırayla aracınızın savrulma olduğunu gelmek olabilir. Bu hız geçmek başına gelebilir. virajlarda hızınızı ayarlayın.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-142
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-143,2.7.01-143,3 Puan,"Şeritten Ayrılma Uyarı Sistemi sizi akustik, dokunsal veya görsel sinyallerle uyarır. Bunun nedeni ne olabilir?",A. Aracım yan şerit işaretine yaklaşıyor; B. Aracım öndeki araç ile arasındaki güvenlik mesafesinin altına düşüyor; C. Başka bir araç beni çok az bir yan mesafe ile solluyor,A. Aracım yan şerit işaretine yaklaşıyor,,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-143
